"","bike_id","start_time","date","month","year","stop_time","travelled_time","start_station","start_lat","start_long","end_station","end_lat","end_long","type","age","birth_year","gender"
"903","26307",2018-08-28 20:04:51,28,"August",2018,2018-08-28 20:11:55,7.0745333313942,"3276",40.7145840353589,-74.042817056179,"3183",40.7162469,-74.0334588,"Subscriber",32,1986,"Male"
"904","26307",2018-08-28 20:34:20,28,"August",2018,2018-08-28 20:36:15,1.92203333377838,"3183",40.7162469,-74.0334588,"3639",40.7192517,-74.034234,"Subscriber",29,1989,"Male"
"905","26307",2018-08-29 06:17:55,29,"August",2018,2018-08-29 06:22:19,4.4036333322525,"3639",40.7192517,-74.034234,"3202",40.7272235,-74.0337589,"Subscriber",34,1984,"Female"
"906","26307",2018-08-29 08:39:09,29,"August",2018,2018-08-29 08:53:07,13.972900001208,"3203",40.727595966,-74.044247311,"3183",40.7162469,-74.0334588,"Subscriber",43,1975,"Male"
"907","26307",2018-08-29 14:55:33,29,"August",2018,2018-08-29 14:58:01,2.46051666736603,"3213",40.71848892,-74.047726625,"3186",40.7195861164717,-74.0431174635887,"Subscriber",34,1984,"Male"
"908","26307",2018-08-29 20:10:54,29,"August",2018,2018-08-29 20:26:08,15.2190333326658,"3186",40.7195861164717,-74.0431174635887,"3275",40.7183551982321,-74.0389144420624,"Subscriber",56,1962,"Male"
"909","26307",2018-08-29 20:52:12,29,"August",2018,2018-08-29 20:57:59,5.77989999850591,"3275",40.7183551982321,-74.0389144420624,"3214",40.7127742,-74.0364857,"Subscriber",28,1990,"Male"
"910","26307",2018-08-30 07:34:18,30,"August",2018,2018-08-30 07:38:59,4.68418333133062,"3214",40.7127742,-74.0364857,"3184",40.7141454,-74.0335519,"Subscriber",44,1974,"Male"
"911","26307",2018-08-30 16:30:09,30,"August",2018,2018-08-30 16:36:54,6.75009999672572,"3184",40.7141454,-74.0335519,"3185",40.7177325,-74.043845,"Subscriber",35,1983,"Male"
"912","26307",2018-08-31 08:02:08,31,"August",2018,2018-08-31 08:04:34,2.44366666475932,"3267",40.7124188237569,-74.0385255217552,"3184",40.7141454,-74.0335519,"Subscriber",25,1993,"Male"
"913","26307",2018-08-31 12:15:15,31,"August",2018,2018-08-31 12:20:26,5.17379999955495,"3184",40.7141454,-74.0335519,"3267",40.7124188237569,-74.0385255217552,"Subscriber",47,1971,"Male"
"914","26307",2018-08-31 17:09:24,31,"August",2018,2018-08-31 17:12:14,2.82540000279744,"3267",40.7124188237569,-74.0385255217552,"3184",40.7141454,-74.0335519,"Subscriber",25,1993,"Male"
"915","26307",2018-08-31 20:56:26,31,"August",2018,2018-08-31 21:05:05,8.65508333047231,"3184",40.7141454,-74.0335519,"3276",40.7145840353589,-74.042817056179,"Subscriber",48,1970,"Female"
"916","26307",2018-09-01 09:10:45,1,"September",2018,2018-09-01 09:14:30,3.76160000165304,"3276",40.7145840353589,-74.042817056179,"3183",40.7162469,-74.0334588,"Subscriber",37,1981,"Male"
"917","26307",2018-09-01 09:37:04,1,"September",2018,2018-09-01 09:56:45,19.6836833357811,"3183",40.7162469,-74.0334588,"3192",40.7112423,-74.0557013,"Customer",24,1994,"Male"
"918","26307",2018-09-02 17:56:25,2,"September",2018,2018-09-02 19:54:22,117.951200000445,"3192",40.7112423,-74.0557013,"3192",40.7112423,-74.0557013,"Customer",40,1978,"Male"
"919","26307",2018-09-03 08:18:02,3,"September",2018,2018-09-03 08:28:11,10.153100001812,"3192",40.7112423,-74.0557013,"3638",40.7242941,-74.0354826,"Subscriber",33,1985,"Male"
"920","26307",2018-09-04 17:00:20,4,"September",2018,2018-09-04 17:07:39,7.31349999904633,"3638",40.7242941,-74.0354826,"3269",40.7260117296463,-74.0503889322281,"Subscriber",46,1972,"Female"
"921","26307",2018-09-05 07:27:04,5,"September",2018,2018-09-05 07:32:15,5.19456666707993,"3269",40.7260117296463,-74.0503889322281,"3186",40.7195861164717,-74.0431174635887,"Subscriber",45,1973,"Male"
"922","26307",2018-09-05 18:13:47,5,"September",2018,2018-09-05 18:20:03,6.25613333384196,"3186",40.7195861164717,-74.0431174635887,"3269",40.7260117296463,-74.0503889322281,"Subscriber",54,1964,"Male"
"923","26307",2018-09-05 19:41:38,5,"September",2018,2018-09-05 19:45:12,3.56718333562215,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",27,1991,"Female"
"924","26307",2018-09-06 08:29:44,6,"September",2018,2018-09-06 08:35:07,5.37081666390101,"3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",33,1985,"Male"
"925","26307",2018-09-06 12:01:42,6,"September",2018,2018-09-06 12:07:50,6.1471666653951,"3209",40.7241765,-74.0506564,"3203",40.727595966,-74.044247311,"Customer",49,1969,"Unknown"
"926","26307",2018-09-07 08:50:44,7,"September",2018,2018-09-07 08:56:04,5.33173333406448,"3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",49,1969,"Unknown"
"927","26307",2018-09-10 18:18:23,10,"September",2018,2018-09-10 18:24:15,5.86589999993642,"3183",40.7162469,-74.0334588,"3638",40.7242941,-74.0354826,"Subscriber",62,1956,"Male"
"928","26307",2018-09-11 09:34:13,11,"September",2018,2018-09-11 09:39:26,5.20346666574478,"3638",40.7242941,-74.0354826,"3183",40.7162469,-74.0334588,"Subscriber",29,1989,"Female"
"929","26307",2018-09-11 18:32:37,11,"September",2018,2018-09-11 18:35:16,2.65676666498184,"3213",40.71848892,-74.047726625,"3186",40.7195861164717,-74.0431174635887,"Subscriber",37,1981,"Female"
"930","26307",2018-09-11 18:37:38,11,"September",2018,2018-09-11 18:41:30,3.87191666762034,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",49,1969,"Male"
"931","26307",2018-09-12 08:06:12,12,"September",2018,2018-09-12 08:12:21,6.14894999663035,"3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",40,1978,"Male"
"932","26307",2018-09-12 18:16:56,12,"September",2018,2018-09-12 18:20:55,3.9842333316803,"3186",40.7195861164717,-74.0431174635887,"3276",40.7145840353589,-74.042817056179,"Subscriber",24,1994,"Female"
"933","26307",2018-09-13 08:59:13,13,"September",2018,2018-09-13 09:05:25,6.20048333406448,"3276",40.7145840353589,-74.042817056179,"3183",40.7162469,-74.0334588,"Subscriber",30,1988,"Male"
"934","26307",2018-09-13 16:31:41,13,"September",2018,2018-09-13 16:37:09,5.46019999980926,"3183",40.7162469,-74.0334588,"3267",40.7124188237569,-74.0385255217552,"Subscriber",53,1965,"Female"
"935","26307",2018-09-14 08:06:37,14,"September",2018,2018-09-14 08:23:03,16.4210666696231,"3267",40.7124188237569,-74.0385255217552,"3269",40.7260117296463,-74.0503889322281,"Subscriber",41,1977,"Male"
"936","26307",2018-09-14 08:24:07,14,"September",2018,2018-09-14 08:29:28,5.34858333269755,"3269",40.7260117296463,-74.0503889322281,"3186",40.7195861164717,-74.0431174635887,"Subscriber",29,1989,"Male"
"937","26307",2018-09-15 00:03:50,15,"September",2018,2018-09-15 00:08:36,4.77006666660309,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",43,1975,"Male"
"938","26307",2018-09-15 10:51:21,15,"September",2018,2018-09-15 10:53:27,2.10455000003179,"3203",40.727595966,-74.044247311,"3272",40.7233315864644,-74.0459525585174,"Subscriber",28,1990,"Male"
"939","26307",2018-09-15 11:10:23,15,"September",2018,2018-09-15 11:12:57,2.57814999818802,"3272",40.7233315864644,-74.0459525585174,"3203",40.727595966,-74.044247311,"Subscriber",28,1990,"Male"
"940","26307",2018-09-15 11:36:25,15,"September",2018,2018-09-15 11:50:16,13.8361999988556,"3203",40.727595966,-74.044247311,"3272",40.7233315864644,-74.0459525585174,"Subscriber",29,1989,"Male"
"941","26307",2018-09-15 12:36:27,15,"September",2018,2018-09-15 12:46:10,9.72098333438237,"3272",40.7233315864644,-74.0459525585174,"3203",40.727595966,-74.044247311,"Subscriber",42,1976,"Male"
"942","26307",2018-09-15 13:41:52,15,"September",2018,2018-09-15 13:55:18,13.4253333330154,"3203",40.727595966,-74.044247311,"3185",40.7177325,-74.043845,"Subscriber",31,1987,"Male"
"943","26307",2018-09-15 16:11:29,15,"September",2018,2018-09-15 16:31:51,20.3579333345095,"3185",40.7177325,-74.043845,"3191",40.7182113,-74.0836394,"Customer",49,1969,"Unknown"
"944","26307",2018-09-17 17:59:18,17,"September",2018,2018-09-17 18:23:05,23.7919166644414,"3183",40.7162469,-74.0334588,"3281",40.7459099663156,-74.0572714805603,"Subscriber",39,1979,"Male"
"945","26307",2018-09-17 18:35:44,17,"September",2018,2018-09-17 18:57:09,21.4209666689237,"3281",40.7459099663156,-74.0572714805603,"3677",40.7275514673001,-74.0710607171059,"Subscriber",29,1989,"Male"
"946","26307",2018-09-17 19:02:45,17,"September",2018,2018-09-17 19:08:30,5.74245000282923,"3677",40.7275514673001,-74.0710607171059,"3193",40.7246050998869,-74.0784059464931,"Subscriber",29,1989,"Male"
"947","26307",2018-09-17 21:11:40,17,"September",2018,2018-09-17 21:33:04,21.412583331267,"3193",40.7246050998869,-74.0784059464931,"3694",40.71113,-74.0789,"Subscriber",36,1982,"Female"
"948","26307",2018-09-20 17:06:49,20,"September",2018,2018-09-20 17:24:03,17.2434833367666,"3203",40.727595966,-74.044247311,"3203",40.727595966,-74.044247311,"Subscriber",65,1953,"Female"
"949","26307",2018-09-21 08:53:44,21,"September",2018,2018-09-21 10:09:22,75.6408333341281,"3203",40.727595966,-74.044247311,"514",40.76087502,-74.00277668,"Customer",49,1969,"Unknown"
"950","26307",2018-12-04 18:48:20,4,"December",2018,2018-12-04 18:53:38,5.29678333600362,"3639",40.7192517,-74.034234,"3272",40.7233315864644,-74.0459525585174,"Subscriber",34,1984,"Female"
"951","26307",2018-12-04 23:42:50,4,"December",2018,2018-12-04 23:44:32,1.68538333574931,"3272",40.7233315864644,-74.0459525585174,"3270",40.7252891078113,-74.0455716848373,"Subscriber",26,1992,"Female"
"952","26307",2018-12-05 08:03:38,5,"December",2018,2018-12-05 08:07:08,3.49970000187556,"3270",40.7252891078113,-74.0455716848373,"3186",40.7195861164717,-74.0431174635887,"Subscriber",33,1985,"Male"
"953","26307",2018-12-06 00:08:44,6,"December",2018,2018-12-06 00:23:29,14.7432833313942,"3183",40.7162469,-74.0334588,"3268",40.7134638266919,-74.0628585219383,"Customer",27,1991,"Male"
"954","26307",2018-12-07 09:22:09,7,"December",2018,2018-12-07 09:30:03,7.89769999980926,"3268",40.7134638266919,-74.0628585219383,"3183",40.7162469,-74.0334588,"Subscriber",34,1984,"Male"
"955","26307",2018-12-07 19:15:46,7,"December",2018,2018-12-07 19:20:20,4.56603333552678,"3183",40.7162469,-74.0334588,"3185",40.7177325,-74.043845,"Subscriber",38,1980,"Male"
"956","26307",2018-12-11 08:47:09,11,"December",2018,2018-12-11 09:04:35,17.4276999990145,"3207",40.7376037,-74.0524783,"3202",40.7272235,-74.0337589,"Subscriber",38,1980,"Male"
"957","26307",2018-12-11 19:51:19,11,"December",2018,2018-12-11 20:04:57,13.6308833320936,"3202",40.7272235,-74.0337589,"3198",40.7487159453802,-74.0404433012009,"Subscriber",30,1988,"Male"
"958","26307",2018-12-12 15:13:36,12,"December",2018,2018-12-12 15:33:05,19.4881999969482,"3198",40.7487159453802,-74.0404433012009,"3202",40.7272235,-74.0337589,"Subscriber",29,1989,"Female"
"959","26307",2018-12-12 17:34:50,12,"December",2018,2018-12-12 18:07:10,32.3447499990463,"3202",40.7272235,-74.0337589,"3281",40.7459099663156,-74.0572714805603,"Subscriber",38,1980,"Male"
"960","26307",2018-12-13 08:18:53,13,"December",2018,2018-12-13 08:45:33,26.6670999964078,"3281",40.7459099663156,-74.0572714805603,"3183",40.7162469,-74.0334588,"Subscriber",31,1987,"Male"
"961","26307",2018-12-13 19:23:42,13,"December",2018,2018-12-13 19:27:36,3.90504999955495,"3183",40.7162469,-74.0334588,"3267",40.7124188237569,-74.0385255217552,"Subscriber",28,1990,"Male"
"962","26307",2018-12-14 08:01:15,14,"December",2018,2018-12-14 08:03:53,2.63966666460037,"3267",40.7124188237569,-74.0385255217552,"3184",40.7141454,-74.0335519,"Subscriber",25,1993,"Male"
"963","26307",2018-12-17 19:04:37,17,"December",2018,2018-12-17 19:10:26,5.81504999796549,"3184",40.7141454,-74.0335519,"3186",40.7195861164717,-74.0431174635887,"Subscriber",23,1995,"Male"
"964","26307",2018-12-17 19:31:52,17,"December",2018,2018-12-17 19:36:37,4.74966666301092,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",39,1979,"Male"
"965","26307",2018-12-18 08:59:40,18,"December",2018,2018-12-18 09:02:50,3.15506666898727,"3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",28,1990,"Male"
"966","26307",2018-12-18 09:13:02,18,"December",2018,2018-12-18 09:16:42,3.66756666501363,"3186",40.7195861164717,-74.0431174635887,"3209",40.7241765,-74.0506564,"Subscriber",36,1982,"Male"
"967","26307",2018-12-18 09:19:07,18,"December",2018,2018-12-18 09:22:40,3.55460000038147,"3209",40.7241765,-74.0506564,"3186",40.7195861164717,-74.0431174635887,"Subscriber",38,1980,"Female"
"968","26307",2018-12-18 19:10:03,18,"December",2018,2018-12-18 19:37:05,27.0345499992371,"3209",40.7241765,-74.0506564,"3203",40.727595966,-74.044247311,"Subscriber",26,1992,"Male"
"969","29477",2018-04-09 18:41:40,9,"April",2018,2018-04-09 18:45:31,3.85235000054042,"3183",40.7162469,-74.0334588,"3267",40.7124188237569,-74.0385255217552,"Subscriber",27,1991,"Male"
"970","29477",2018-04-10 07:36:52,10,"April",2018,2018-04-10 07:40:49,3.94466666777929,"3267",40.7124188237569,-74.0385255217552,"3183",40.7162469,-74.0334588,"Subscriber",42,1976,"Male"
"971","29477",2018-04-10 08:21:39,10,"April",2018,2018-04-10 08:22:54,1.24201666911443,"3183",40.7162469,-74.0334588,"3184",40.7141454,-74.0335519,"Subscriber",43,1975,"Male"
"972","29477",2018-04-10 12:33:34,10,"April",2018,2018-04-10 12:41:30,7.93476666609446,"3210",40.742677141,-74.051788633,"3209",40.7241765,-74.0506564,"Subscriber",38,1980,"Male"
"973","29477",2018-04-10 13:32:27,10,"April",2018,2018-04-10 13:37:36,5.14278333187103,"3209",40.7241765,-74.0506564,"3185",40.7177325,-74.043845,"Subscriber",33,1985,"Male"
"974","29477",2018-04-10 19:14:50,10,"April",2018,2018-04-10 19:22:21,7.52244999806086,"3185",40.7177325,-74.043845,"3639",40.7192517,-74.034234,"Subscriber",30,1988,"Female"
"975","29477",2018-04-11 07:23:03,11,"April",2018,2018-04-11 07:27:05,4.03483333190282,"3639",40.7192517,-74.034234,"3202",40.7272235,-74.0337589,"Subscriber",28,1990,"Male"
"976","29477",2018-04-11 18:15:43,11,"April",2018,2018-04-11 18:21:43,6.00010000069936,"3267",40.7124188237569,-74.0385255217552,"3185",40.7177325,-74.043845,"Subscriber",29,1989,"Female"
"977","29477",2018-04-12 03:04:08,12,"April",2018,2018-04-12 03:05:54,1.7808166662852,"3185",40.7177325,-74.043845,"3205",40.7165397809919,-74.0496379137039,"Subscriber",41,1977,"Male"
"978","29477",2018-04-14 15:08:45,14,"April",2018,2018-04-14 16:37:28,88.7141999999682,"3205",40.7165397809919,-74.0496379137039,"3205",40.7165397809919,-74.0496379137039,"Customer",49,1969,"Unknown"
"979","29477",2018-04-14 17:01:07,14,"April",2018,2018-04-14 17:06:15,5.1318666656812,"3205",40.7165397809919,-74.0496379137039,"3211",40.72152515,-74.046304543,"Subscriber",34,1984,"Female"
"980","29477",2018-04-16 10:34:18,16,"April",2018,2018-04-16 10:37:34,3.27269999980926,"3211",40.72152515,-74.046304543,"3275",40.7183551982321,-74.0389144420624,"Subscriber",31,1987,"Female"
"981","29477",2018-04-16 20:06:13,16,"April",2018,2018-04-16 20:08:06,1.89241666793823,"3275",40.7183551982321,-74.0389144420624,"3187",40.7211236,-74.03805095,"Subscriber",30,1988,"Male"
"982","29477",2018-04-17 07:48:16,17,"April",2018,2018-04-17 07:53:24,5.13526666959127,"3187",40.7211236,-74.03805095,"3183",40.7162469,-74.0334588,"Subscriber",30,1988,"Female"
"983","29477",2018-04-17 09:43:43,17,"April",2018,2018-04-17 09:45:52,2.15598333279292,"3272",40.7233315864644,-74.0459525585174,"3186",40.7195861164717,-74.0431174635887,"Subscriber",46,1972,"Male"
"984","29477",2018-04-17 15:03:54,17,"April",2018,2018-04-17 15:13:15,9.33598333597183,"3194",40.7253399253558,-74.0676221251488,"3184",40.7141454,-74.0335519,"Subscriber",35,1983,"Male"
"985","29477",2018-04-17 18:05:53,17,"April",2018,2018-04-17 18:07:10,1.27791666587194,"3184",40.7141454,-74.0335519,"3183",40.7162469,-74.0334588,"Subscriber",43,1975,"Male"
"986","29477",2018-04-17 18:09:01,17,"April",2018,2018-04-17 18:13:14,4.20898333390554,"3183",40.7162469,-74.0334588,"3267",40.7124188237569,-74.0385255217552,"Subscriber",24,1994,"Male"
"987","29477",2018-04-17 18:44:35,17,"April",2018,2018-04-17 18:49:12,4.60255000193914,"3186",40.7195861164717,-74.0431174635887,"3278",40.725685483629,-74.0487903356552,"Subscriber",36,1982,"Female"
"988","29477",2018-04-18 08:03:09,18,"April",2018,2018-04-18 08:07:08,3.97368333339691,"3278",40.725685483629,-74.0487903356552,"3273",40.72165072488,-74.0428841114044,"Subscriber",29,1989,"Male"
"989","29477",2018-04-18 17:00:53,18,"April",2018,2018-04-18 17:04:26,3.54013333320618,"3273",40.72165072488,-74.0428841114044,"3203",40.727595966,-74.044247311,"Subscriber",28,1990,"Female"
"990","29477",2018-04-19 08:34:53,19,"April",2018,2018-04-19 08:39:19,4.43846666812897,"3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",41,1977,"Male"
"991","29477",2018-04-19 18:39:52,19,"April",2018,2018-04-19 18:47:22,7.50194999774297,"3186",40.7195861164717,-74.0431174635887,"3278",40.725685483629,-74.0487903356552,"Subscriber",38,1980,"Male"
"992","29477",2018-04-19 20:44:08,19,"April",2018,2018-04-19 20:47:11,3.04068333307902,"3186",40.7195861164717,-74.0431174635887,"3276",40.7145840353589,-74.042817056179,"Subscriber",32,1986,"Male"
"993","29477",2018-04-20 08:39:27,20,"April",2018,2018-04-20 08:44:02,4.5713333328565,"3276",40.7145840353589,-74.042817056179,"3183",40.7162469,-74.0334588,"Subscriber",33,1985,"Male"
"994","29477",2018-04-20 12:38:57,20,"April",2018,2018-04-20 12:41:01,2.05525000095367,"3213",40.71848892,-74.047726625,"3186",40.7195861164717,-74.0431174635887,"Subscriber",29,1989,"Male"
"995","29477",2018-04-20 18:12:23,20,"April",2018,2018-04-20 18:16:36,4.21754999955495,"3186",40.7195861164717,-74.0431174635887,"3209",40.7241765,-74.0506564,"Subscriber",53,1965,"Male"
"996","29477",2018-04-20 19:04:31,20,"April",2018,2018-04-20 19:08:28,3.95880000193914,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",31,1987,"Male"
"997","29477",2018-04-21 10:47:30,21,"April",2018,2018-04-21 10:52:01,4.53171666463216,"3203",40.727595966,-74.044247311,"3211",40.72152515,-74.046304543,"Subscriber",38,1980,"Female"
"998","29477",2018-04-21 12:44:42,21,"April",2018,2018-04-21 13:01:54,17.2099666674932,"3211",40.72152515,-74.046304543,"3211",40.72152515,-74.046304543,"Customer",23,1995,"Female"
"999","29477",2018-04-21 16:49:48,21,"April",2018,2018-04-21 16:54:35,4.79005000193914,"3211",40.72152515,-74.046304543,"3269",40.7260117296463,-74.0503889322281,"Customer",33,1985,"Female"
"1000","29477",2018-04-23 08:41:07,23,"April",2018,2018-04-23 08:48:17,7.1661666671435,"3269",40.7260117296463,-74.0503889322281,"3186",40.7195861164717,-74.0431174635887,"Subscriber",36,1982,"Male"
"1001","29477",2018-04-23 12:37:20,23,"April",2018,2018-04-23 12:42:04,4.72706666787465,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",41,1977,"Female"
"1002","29477",2018-04-23 18:50:01,23,"April",2018,2018-04-23 18:54:20,4.33205000162125,"3183",40.7162469,-74.0334588,"3638",40.7242941,-74.0354826,"Subscriber",41,1977,"Male"
"1003","29477",2018-04-23 19:06:35,23,"April",2018,2018-04-23 19:10:54,4.31365000009537,"3638",40.7242941,-74.0354826,"3270",40.7252891078113,-74.0455716848373,"Subscriber",49,1969,"Female"
"1004","29477",2018-04-24 08:24:57,24,"April",2018,2018-04-24 08:29:35,4.6241666674614,"3270",40.7252891078113,-74.0455716848373,"3186",40.7195861164717,-74.0431174635887,"Subscriber",48,1970,"Male"
"1005","29477",2018-04-25 08:19:13,25,"April",2018,2018-04-25 08:22:03,2.83673333326976,"3213",40.71848892,-74.047726625,"3186",40.7195861164717,-74.0431174635887,"Subscriber",37,1981,"Male"
"1006","29477",2018-04-25 18:00:03,25,"April",2018,2018-04-25 18:18:37,18.5528333346049,"3186",40.7195861164717,-74.0431174635887,"3206",40.7311689,-74.0575736,"Subscriber",34,1984,"Male"
"1007","29477",2018-04-25 19:10:20,25,"April",2018,2018-04-25 19:16:00,5.66788333257039,"3206",40.7311689,-74.0575736,"3203",40.727595966,-74.044247311,"Subscriber",45,1973,"Male"
"1008","29477",2018-04-25 21:38:21,25,"April",2018,2018-04-25 21:47:50,9.49123333295186,"3203",40.727595966,-74.044247311,"3184",40.7141454,-74.0335519,"Subscriber",35,1983,"Male"
"1009","29477",2018-04-25 21:50:31,25,"April",2018,2018-04-25 21:55:16,4.75879999796549,"3184",40.7141454,-74.0335519,"3214",40.7127742,-74.0364857,"Subscriber",26,1992,"Male"
"1010","29477",2018-04-30 08:49:22,30,"April",2018,2018-04-30 08:51:50,2.46818333466848,"3214",40.7127742,-74.0364857,"3183",40.7162469,-74.0334588,"Subscriber",42,1976,"Male"
"1011","29477",2018-05-01 08:15:25,1,"May",2018,2018-05-01 08:19:24,3.98336666822433,"3212",40.734785818,-74.050443636,"3206",40.7311689,-74.0575736,"Subscriber",37,1981,"Male"
"1012","29477",2018-05-01 18:13:50,1,"May",2018,2018-05-01 18:20:22,6.53514999945958,"3206",40.7311689,-74.0575736,"3225",40.7236589,-74.0641943,"Subscriber",56,1962,"Male"
"1013","29477",2018-05-01 19:41:05,1,"May",2018,2018-05-01 19:46:53,5.80939999818802,"3225",40.7236589,-74.0641943,"3186",40.7195861164717,-74.0431174635887,"Subscriber",27,1991,"Male"
"1014","29477",2018-05-01 20:01:59,1,"May",2018,2018-05-01 20:22:32,20.5510166684786,"3186",40.7195861164717,-74.0431174635887,"3186",40.7195861164717,-74.0431174635887,"Subscriber",30,1988,"Female"
"1015","29477",2018-05-01 20:23:48,1,"May",2018,2018-05-01 20:27:24,3.60085000197093,"3186",40.7195861164717,-74.0431174635887,"3187",40.7211236,-74.03805095,"Subscriber",54,1964,"Male"
"1016","29477",2018-05-02 08:04:00,2,"May",2018,2018-05-02 08:08:34,4.55706666707993,"3187",40.7211236,-74.03805095,"3183",40.7162469,-74.0334588,"Subscriber",47,1971,"Male"
"1017","29477",2018-05-02 10:13:16,2,"May",2018,2018-05-02 10:47:24,34.1371000011762,"3269",40.7260117296463,-74.0503889322281,"3209",40.7241765,-74.0506564,"Subscriber",43,1975,"Male"
"1018","29477",2018-05-02 11:41:57,2,"May",2018,2018-05-02 11:45:34,3.60870000123978,"3209",40.7241765,-74.0506564,"3186",40.7195861164717,-74.0431174635887,"Subscriber",43,1975,"Male"
"1019","29477",2018-05-02 18:40:42,2,"May",2018,2018-05-02 18:46:42,6.00184999704361,"3186",40.7195861164717,-74.0431174635887,"3203",40.727595966,-74.044247311,"Subscriber",50,1968,"Male"
"1020","29477",2018-05-02 18:50:58,2,"May",2018,2018-05-02 18:55:56,4.97033333381017,"3203",40.727595966,-74.044247311,"3275",40.7183551982321,-74.0389144420624,"Subscriber",35,1983,"Male"
"1021","29477",2018-05-03 08:16:24,3,"May",2018,2018-05-03 08:21:43,5.31021666526794,"3275",40.7183551982321,-74.0389144420624,"3184",40.7141454,-74.0335519,"Subscriber",32,1986,"Male"
"1022","29477",2018-05-03 17:20:52,3,"May",2018,2018-05-03 17:45:58,25.101083334287,"3184",40.7141454,-74.0335519,"3640",40.73367,-74.0625,"Subscriber",37,1981,"Male"
"1023","29477",2018-05-04 00:06:05,4,"May",2018,2018-05-04 00:13:10,7.07060000101725,"3640",40.73367,-74.0625,"3212",40.734785818,-74.050443636,"Subscriber",32,1986,"Female"
"1024","29477",2018-05-04 08:53:39,4,"May",2018,2018-05-04 09:01:46,8.12015000184377,"3212",40.734785818,-74.050443636,"3203",40.727595966,-74.044247311,"Subscriber",30,1988,"Male"
"1025","29477",2018-05-04 11:12:22,4,"May",2018,2018-05-04 11:16:06,3.74453333218892,"3203",40.727595966,-74.044247311,"3272",40.7233315864644,-74.0459525585174,"Subscriber",46,1972,"Female"
"1026","29477",2018-05-04 11:22:10,4,"May",2018,2018-05-04 11:25:13,3.06111666758855,"3272",40.7233315864644,-74.0459525585174,"3203",40.727595966,-74.044247311,"Subscriber",46,1972,"Female"
"1027","29477",2018-05-04 11:40:05,4,"May",2018,2018-05-04 11:46:04,5.98061666488647,"3203",40.727595966,-74.044247311,"3202",40.7272235,-74.0337589,"Subscriber",40,1978,"Male"
"1028","29477",2018-05-04 14:34:05,4,"May",2018,2018-05-04 14:40:18,6.2118499994278,"3202",40.7272235,-74.0337589,"3681",40.7151776773203,-74.0376833081245,"Subscriber",44,1974,"Male"
"1029","29477",2018-05-04 22:09:10,4,"May",2018,2018-05-04 22:17:15,8.0756166656812,"3681",40.7151776773203,-74.0376833081245,"3211",40.72152515,-74.046304543,"Customer",49,1969,"Unknown"
"1030","29477",2018-05-04 22:39:29,4,"May",2018,2018-05-04 22:42:09,2.67576666673025,"3211",40.72152515,-74.046304543,"3203",40.727595966,-74.044247311,"Subscriber",37,1981,"Male"
"1031","29477",2018-05-05 07:00:17,5,"May",2018,2018-05-05 07:03:51,3.56428333123525,"3203",40.727595966,-74.044247311,"3186",40.7195861164717,-74.0431174635887,"Subscriber",35,1983,"Male"
"1032","29477",2018-05-05 08:29:12,5,"May",2018,2018-05-05 08:32:53,3.68426667054494,"3186",40.7195861164717,-74.0431174635887,"3639",40.7192517,-74.034234,"Subscriber",27,1991,"Male"
"1033","29477",2018-05-05 09:04:16,5,"May",2018,2018-05-05 09:12:41,8.41448333263397,"3639",40.7192517,-74.034234,"3681",40.7151776773203,-74.0376833081245,"Subscriber",61,1957,"Male"
"1034","29477",2018-05-05 09:44:08,5,"May",2018,2018-05-05 09:47:41,3.55221666495005,"3681",40.7151776773203,-74.0376833081245,"3186",40.7195861164717,-74.0431174635887,"Subscriber",25,1993,"Male"
"1035","29477",2018-05-06 11:45:41,6,"May",2018,2018-05-06 11:51:02,5.35636666615804,"3678",40.7257261374256,-74.0719592571259,"3195",40.7307426253066,-74.0637838840485,"Subscriber",28,1990,"Male"
"1036","29477",2018-05-06 21:50:52,6,"May",2018,2018-05-06 21:56:06,5.23451666434606,"3195",40.7307426253066,-74.0637838840485,"3207",40.7376037,-74.0524783,"Subscriber",34,1984,"Female"
"1037","29477",2018-05-07 05:02:14,7,"May",2018,2018-05-07 05:20:17,18.0370000004768,"3207",40.7376037,-74.0524783,"3276",40.7145840353589,-74.042817056179,"Subscriber",34,1984,"Female"
"1038","29477",2018-05-07 10:09:18,7,"May",2018,2018-05-07 10:11:49,2.52209999958674,"3276",40.7145840353589,-74.042817056179,"3186",40.7195861164717,-74.0431174635887,"Subscriber",29,1989,"Male"
